w,bus,zone,h,s,net_mw
8,8,1,106,3,12.3955678112
8,8,1,107,1,214.8354507191
8,8,1,107,2,209.7313843200
8,8,1,107,3,0.0000000000
8,8,1,108,1,156.8919515867
8,8,1,108,2,233.1575974400
8,8,1,108,3,317.0718374400
8,8,1,109,1,205.3138792005
8,8,1,109,2,150.8184030266
8,8,1,109,3,155.0428599607
8,8,1,110,1,262.4832649600
8,8,1,110,2,113.4654083745
8,8,1,110,3,311.3567459200
8,8,1,111,1,246.1514195200
8,8,1,111,2,96.9119838326
8,8,1,111,3,310.0544000000
8,8,1,112,1,273.0620096000
8,8,1,112,2,317.7688950400
8,8,1,112,3,121.4820938885
8,8,1,113,1,260.7947497600
8,8,1,113,2,86.1485198778
8,8,1,113,3,145.1909835396
8,8,1,114,1,227.2663040000
8,8,1,114,2,66.8628009072
8,8,1,114,3,82.3399738501
8,8,1,115,1,177.0219388800
8,8,1,115,2,193.2187674004
8,8,1,115,3,144.0113709571
8,8,1,116,1,216.7616441600
8,8,1,116,2,260.8340176000
8,8,1,116,3,71.8773693302
8,8,1,117,1,220.9519078400
8,8,1,117,2,197.9081814400
8,8,1,117,3,69.5908322962
8,8,1,118,1,197.1523689600
8,8,1,118,2,0.0000000000
8,8,1,118,3,88.9067854489
8,8,1,119,1,227.8377004800
8,8,1,119,2,260.5120217600
8,8,1,119,3,119.2399718974
8,8,1,120,1,270.7687702400
8,8,1,120,2,243.7559104000
8,8,1,120,3,105.7536776389
8,8,1,121,1,239.5041411200
8,8,1,121,2,258.3915606400
8,8,1,121,3,310.0407321600
8,8,1,122,1,224.7370195200
8,8,1,122,2,85.9370418788
8,8,1,122,3,154.6072304500
8,8,1,123,1,179.9240678400
8,8,1,123,2,69.8213605975
8,8,1,123,3,166.0633541267
8,8,1,124,1,143.1736406400
8,8,1,124,2,209.0573235200
8,8,1,124,3,121.9027271087
8,8,1,125,1,155.6064000000
8,8,1,125,2,218.6699520000
8,8,1,125,3,138.6493312145
8,8,1,126,1,125.9910726400
8,8,1,126,2,26.0155503112
8,8,1,126,3,105.2342611515
8,8,1,127,1,175.9064950400
8,8,1,127,2,198.9685227756
8,8,1,127,3,192.7806947254
8,8,1,128,1,184.6227526400
8,8,1,128,2,189.9413739523
8,8,1,128,3,176.5966307070
8,8,1,129,1,204.9851305600
8,8,1,129,2,248.5167492738
8,8,1,129,3,317.2469152000
8,8,1,130,1,213.9624134400
8,8,1,130,2,259.4931277798
8,8,1,130,3,0.0000000000
8,8,1,131,1,202.5759673600
8,8,1,131,2,260.0900501306
8,8,1,131,3,10.8032763239
8,8,1,132,1,245.5706902400
8,8,1,132,2,101.6932530584
8,8,1,132,3,51.7856571506
8,8,1,133,1,241.6241494400
8,8,1,133,2,0.0000000000
8,8,1,133,3,150.3075258665
8,8,1,134,1,189.2606697600
8,8,1,134,2,73.1632704297
8,8,1,134,3,284.0255782400
8,8,1,135,1,179.1343728000
8,8,1,135,2,265.3538214411
8,8,1,135,3,164.1136764772
8,8,1,136,1,190.8991564800
8,8,1,136,2,290.7717859200
8,8,1,136,3,274.9468636800
8,8,1,137,1,156.6478102400
8,8,1,137,2,200.0812126836
8,8,1,137,3,64.4154237502
8,8,1,138,1,150.9083734400
8,8,1,138,2,259.6190720000
8,8,1,138,3,247.7892556800
8,8,1,139,1,185.8799945600
8,8,1,139,2,259.4203769600
8,8,1,139,3,236.2139366400
8,8,1,140,1,222.8800441600
8,8,1,140,2,255.5878400000
8,8,1,140,3,253.9307388800
8,8,1,141,1,265.2644298426
8,8,1,141,2,250.4830265600
8,8,1,141,3,235.5427363200
8,8,1,142,1,193.7509532800
8,8,1,142,2,222.6762840291
8,8,1,142,3,234.1635036800
8,8,1,143,1,212.1232640000
8,8,1,143,2,232.0144880382
8,8,1,143,3,206.8795878400
8,8,1,144,1,179.0554035200
8,8,1,144,2,260.9439673600
8,8,1,144,3,225.4214508800
8,8,1,145,1,147.7834848000
8,8,1,145,2,209.8416452564
8,8,1,145,3,220.3608080000
8,8,1,146,1,144.7234169600
8,8,1,146,2,99.5172071413
8,8,1,146,3,196.2605340800
8,8,1,147,1,133.5492339200
8,8,1,147,2,109.2871013054
8,8,1,147,3,170.2996611200
8,8,1,148,1,116.3445369600
8,8,1,148,2,0.0000000000
8,8,1,148,3,160.9615187200
8,8,1,149,1,151.8693334400
8,8,1,149,2,230.0705705600
8,8,1,149,3,139.0177065600
8,8,1,150,1,171.1203308800
8,8,1,150,2,210.8202521600
8,8,1,150,3,172.6884880000
8,8,1,151,1,155.0684204800
8,8,1,151,2,150.0439865600
8,8,1,151,3,151.2581424000
8,8,1,152,1,254.0601292161
8,8,1,152,2,171.7704678400
8,8,1,152,3,210.5402576000
8,8,1,153,1,199.3612150400
8,8,1,153,2,101.9667958400
8,8,1,153,3,221.3252339200
8,8,1,154,1,206.9210684800
8,8,1,154,2,34.4230400000
8,8,1,154,3,206.3923625600
8,8,1,155,1,247.7421340800
8,8,1,155,2,109.3397910400
8,8,1,155,3,185.1459254400
8,8,1,156,1,227.2968960000
8,8,1,156,2,176.7949017600
8,8,1,156,3,247.5379417600
8,8,1,157,1,225.0475788800
8,8,1,157,2,203.2603987200
8,8,1,157,3,167.7422456980
8,8,1,158,1,202.9804041600
8,8,1,158,2,248.9987036800
8,8,1,158,3,236.4892720553
8,8,1,159,1,189.0874880000
8,8,1,159,2,187.4208441527
8,8,1,159,3,255.7036800000
8,8,1,160,1,155.9370848000
8,8,1,160,2,176.7977203321
8,8,1,160,3,241.5470643200
8,8,1,161,1,184.3068745600
8,8,1,161,2,235.9686661853
8,8,1,161,3,215.4246073600
8,8,1,162,1,144.1410169600
8,8,1,162,2,167.4295739346
8,8,1,162,3,218.3386249600
8,8,1,163,1,168.1765334400
8,8,1,163,2,176.3270200979
8,8,1,163,3,218.5667689600
8,8,1,164,1,128.4754441600
8,8,1,164,2,229.6317395200
8,8,1,164,3,220.6176425600
8,8,1,165,1,161.9782508800
8,8,1,165,2,234.8894156800
8,8,1,165,3,183.2013017600
8,8,1,166,1,119.1384297600
8,8,1,166,2,197.6929518184
8,8,1,166,3,193.2058041600
8,8,1,167,1,153.7061964800
8,8,1,167,2,167.1041430898
8,8,1,167,3,186.3673926400
8,8,1,168,1,150.4715734400
8,8,1,168,2,105.4284352334
8,8,1,168,3,242.4181587200
18,18,1,1,1,274.7112569600
18,18,1,1,2,288.1329897600
18,18,1,1,3,291.9969411200
18,18,1,2,1,278.1726454400
18,18,1,2,2,256.6323635200
18,18,1,2,3,236.3516096000
18,18,1,3,1,307.4868067200
18,18,1,3,2,290.0178441600
18,18,1,3,3,211.4217219200
18,18,1,4,1,317.9810710400
18,18,1,4,2,307.7172067200
18,18,1,4,3,234.9308963200
18,18,1,5,1,251.4490140800
18,18,1,5,2,315.0000550400
18,18,1,5,3,260.3836160000
18,18,1,6,1,269.0638934400
18,18,1,6,2,285.0779552000
18,18,1,6,3,253.4359648000
18,18,1,7,1,279.2034928000
18,18,1,7,2,304.9126400000
18,18,1,7,3,182.1154710400
18,18,1,8,1,294.7367049600
18,18,1,8,2,157.5263459200
18,18,1,8,3,214.3253696000
18,18,1,9,1,275.4337843200
18,18,1,9,2,249.1793356800
18,18,1,9,3,275.2688595200
18,18,1,10,1,296.3963660800
18,18,1,10,2,303.4801897600
18,18,1,10,3,278.1071360000
18,18,1,11,1,314.5702400000
18,18,1,11,2,306.1278374400
18,18,1,11,3,270.1561926400
18,18,1,12,1,86.6834810570
18,18,1,12,2,313.1417600000
18,18,1,12,3,267.3603254400
18,18,1,13,1,310.5562035200
18,18,1,13,2,0.0000000000
18,18,1,13,3,287.9130902400
18,18,1,14,1,245.9854969600
18,18,1,14,2,293.9405475200
18,18,1,14,3,294.9007187200
18,18,1,15,1,265.3026928000
18,18,1,15,2,292.1855574400
18,18,1,15,3,271.7899945600
18,18,1,16,1,251.2399785600
18,18,1,16,2,294.7796611200
18,18,1,16,3,267.0383296000
18,18,1,17,1,212.3965180800
18,18,1,17,2,262.6953110400
18,18,1,17,3,286.5073030400
18,18,1,18,1,181.9871459200
18,18,1,18,2,217.3016080000
18,18,1,18,3,209.1610249600
18,18,1,19,1,187.2799673600
18,18,1,19,2,209.2170240000
18,18,1,19,3,164.3521065600
18,18,1,20,1,228.7087945600
18,18,1,20,2,227.1117884800
18,18,1,20,3,148.6126643200
18,18,1,21,1,195.7259520000
18,18,1,21,2,257.2292339200
18,18,1,21,3,188.0473600000
18,18,1,22,1,262.1926835200
18,18,1,22,2,276.6825004800
18,18,1,22,3,158.1581017600
18,18,1,23,1,293.0179036800
18,18,1,23,2,244.7099660800
18,18,1,23,3,172.0369897600
18,18,1,24,1,266.5906764800
18,18,1,24,2,238.2998185600
18,18,1,24,3,189.2710400000
18,18,1,25,1,280.0438236800
18,18,1,25,2,249.6741097600
18,18,1,25,3,172.9846236800
18,18,1,26,1,264.7112387200
18,18,1,26,2,239.9500582400
18,18,1,26,3,169.7370035200
18,18,1,27,1,274.2086291200
18,18,1,27,2,0.0000000000
18,18,1,27,3,145.7697625600
18,18,1,28,1,300.1686780800
18,18,1,28,2,250.2317126400
18,18,1,28,3,189.6962169600
18,18,1,29,1,170.6226134400
18,18,1,29,2,293.5539200000
18,18,1,29,3,228.5613654400
18,18,1,30,1,107.5145545600
18,18,1,30,2,298.3332880000
18,18,1,30,3,175.6202304000
18,18,1,31,1,137.3101558400
18,18,1,31,2,274.2871648000
18,18,1,31,3,177.5154982400
18,18,1,32,1,224.9755334400
18,18,1,32,2,278.5359404800
18,18,1,32,3,185.9836963200
18,18,1,33,1,218.7534320000
18,18,1,33,2,272.9206454400
18,18,1,33,3,242.3559376000
18,18,1,34,1,294.8172800000
18,18,1,34,2,294.3833600000
18,18,1,34,3,60.5169065600
18,18,1,35,1,264.3052908800
18,18,1,35,2,290.9524176000
18,18,1,35,3,253.0040188800
18,18,1,36,1,240.0537600000
18,18,1,36,2,0.0000000000
18,18,1,36,3,202.5552272000
18,18,1,37,1,260.3078291200
18,18,1,37,2,304.8079187200
18,18,1,37,3,205.0233273600
18,18,1,38,1,212.2720758400
18,18,1,38,2,264.4309478400
18,18,1,38,3,187.9229180800
18,18,1,39,1,220.3423145600
18,18,1,39,2,229.2139945600
18,18,1,39,3,165.6236800000
18,18,1,40,1,180.5558236800
18,18,1,40,2,190.4739795200
18,18,1,40,3,181.4935865600
18,18,1,41,1,158.6516611200
18,18,1,41,2,176.7751593600
18,18,1,41,3,200.7404473600
18,18,1,42,1,87.2928540800
18,18,1,42,2,212.4276284800
18,18,1,42,3,173.8236745600
18,18,1,43,1,164.7717964800
18,18,1,43,2,218.3801059200
18,18,1,43,3,147.7148800000
18,18,1,44,1,176.3010134400
18,18,1,44,2,207.5854505600
18,18,1,44,3,169.6736000000
18,18,1,45,1,182.3622508800
18,18,1,45,2,172.4219660800
18,18,1,45,3,153.7555526400
18,18,1,46,1,224.9547932800
18,18,1,46,2,216.1712595200
18,18,1,46,3,183.6060204800
18,18,1,47,1,251.9437884800
18,18,1,47,2,251.6139388800
18,18,1,47,3,172.2936406400
18,18,1,48,1,275.5751484800
18,18,1,48,2,253.6108374400
18,18,1,48,3,216.0084480000
18,18,1,49,1,243.7973910400
18,18,1,49,2,283.1773939200
18,18,1,49,3,156.2430915200
18,18,1,50,1,211.8157884800
18,18,1,50,2,251.4725750400
18,18,1,50,3,249.8861558400
18,18,1,51,1,210.0839702400
18,18,1,51,2,269.9205859200
18,18,1,51,3,256.6480704000
18,18,1,52,1,218.0171497600
18,18,1,52,2,258.1873680000
18,18,1,52,3,237.4612176000
18,18,1,53,1,193.3295785600
18,18,1,53,2,276.7247785600
18,18,1,53,3,218.3844265600
18,18,1,54,1,253.1218224000
18,18,1,54,2,297.1305219200
18,18,1,54,3,180.5558236800
18,18,1,55,1,304.1401491200
18,18,1,55,2,270.3289708800
18,18,1,55,3,191.4280352000
18,18,1,56,1,319.0107120000
18,18,1,56,2,296.6619120000
18,18,1,56,3,230.4717235200
18,18,1,57,1,318.4444745600
18,18,1,57,2,302.3399049600
18,18,1,57,3,256.3653424000
18,18,1,58,1,319.2569600000
18,18,1,58,2,282.0379734400
18,18,1,58,3,286.5711785600
18,18,1,59,1,316.5524611200
18,18,1,59,2,266.7084800000
18,18,1,59,3,297.0485152000
18,18,1,60,1,309.8650035200
18,18,1,60,2,267.7530035200
18,18,1,60,3,271.4049084800
18,18,1,61,1,302.1056000000
18,18,1,61,2,259.7188121600
18,18,1,61,3,199.5167673600
18,18,1,62,1,273.2583484800
18,18,1,62,2,246.6284473600
18,18,1,62,3,213.3090928000
18,18,1,63,1,238.3100160000
18,18,1,63,2,209.2680105600
18,18,1,63,3,218.9452800000
18,18,1,64,1,196.7271920000
18,18,1,64,2,150.3499932800
18,18,1,64,3,202.5552272000
18,18,1,65,1,229.5695187200
18,18,1,65,2,195.4412908800
18,18,1,65,3,213.9661683200
18,18,1,66,1,233.5309235200
18,18,1,66,2,188.0058793600
18,18,1,66,3,209.0262128000
18,18,1,67,1,226.5932800000
18,18,1,67,2,190.0799132800
18,18,1,67,3,244.6373750400
18,18,1,68,1,259.0321494400
18,18,1,68,2,201.1611305600
18,18,1,68,3,237.7412121600
18,18,1,69,1,259.3182806400
18,18,1,69,2,224.8510915200
18,18,1,69,3,237.5554134400
18,18,1,70,1,273.4625411200
18,18,1,70,2,258.4700963200
18,18,1,70,3,230.6894969600
18,18,1,71,1,252.5563660800
18,18,1,71,2,264.6115795200
18,18,1,71,3,201.4559891200
18,18,1,72,1,272.3708963200
18,18,1,72,2,294.9314208000
18,18,1,72,3,185.7451824000
18,18,1,73,1,268.4127024000
18,18,1,73,2,299.8601763200
18,18,1,73,3,205.5522060800
18,18,1,74,1,236.1856867200
18,18,1,74,2,300.9301696000
18,18,1,74,3,147.9414236800
18,18,1,75,1,212.0231920000
18,18,1,75,2,302.7968000000
18,18,1,75,3,162.0769625600
18,18,1,76,1,228.7917558400
18,18,1,76,2,268.6718697600
18,18,1,76,3,169.1842169600
18,18,1,77,1,231.8551040000
18,18,1,77,2,266.8046489600
18,18,1,77,3,182.3918643200
18,18,1,78,1,256.6794848000
18,18,1,78,2,279.9495811200
18,18,1,78,3,153.7950374400
18,18,1,79,1,275.0411065600
18,18,1,79,2,196.3953465600
18,18,1,79,3,162.0177356800
18,18,1,80,1,296.0956745600
18,18,1,80,2,160.2606643200
18,18,1,80,3,0.0000000000
18,18,1,81,1,285.4706332800
18,18,1,81,2,289.3667840000
18,18,1,81,3,200.6818560000
18,18,1,82,1,313.6755200000
18,18,1,82,2,302.9725289600
18,18,1,82,3,233.7901776000
18,18,1,83,1,316.8642169600
18,18,1,83,2,317.1908412800
18,18,1,83,3,211.2661696000
18,18,1,84,1,306.6433084800
18,18,1,84,2,319.9020800000
18,18,1,84,3,259.0669667200
18,18,1,85,1,282.8553980800
18,18,1,85,2,316.5713356800
18,18,1,85,3,259.3654019200
18,18,1,86,1,253.8462454400
18,18,1,86,2,305.6826576000
18,18,1,86,3,275.8752854400
18,18,1,87,1,258.6271673600
18,18,1,87,2,303.5348611200
18,18,1,87,3,251.0170684800
18,18,1,88,1,258.8627740800
18,18,1,88,2,303.0154848000
18,18,1,88,3,158.0791321600
18,18,1,89,1,232.9605641600
18,18,1,89,2,296.7296000000
18,18,1,89,3,166.0451795200
18,18,1,90,1,225.2347878400
18,18,1,90,2,0.0000000000
18,18,1,90,3,167.4970665600
18,18,1,91,1,216.3857494400
18,18,1,91,2,271.0279376000
18,18,1,91,3,196.2605340800
18,18,1,92,1,157.7533830400
18,18,1,92,2,247.9306195200
18,18,1,92,3,242.4077884800
18,18,1,93,1,197.8990211200
18,18,1,93,2,262.3104867200
18,18,1,93,3,276.3369436800
18,18,1,94,1,233.3546304000
18,18,1,94,2,264.0287145600
18,18,1,94,3,256.7580204800
18,18,1,95,1,266.8969654400
18,18,1,95,2,261.6664950400
18,18,1,95,3,284.2621014400
18,18,1,96,1,288.3782825600
18,18,1,96,2,262.2005369600
18,18,1,96,3,279.5254889600
18,18,1,97,1,251.3469180800
18,18,1,97,2,296.0956745600
18,18,1,97,3,220.4541395200
18,18,1,98,1,208.6839974400
18,18,1,98,2,317.2931254400
18,18,1,98,3,234.9308963200
18,18,1,99,1,215.9223756800
18,18,1,99,2,309.1347526400
18,18,1,99,3,227.4747443200
18,18,1,100,1,235.2316310400
18,18,1,100,2,156.4405152000
18,18,1,100,3,274.0829721600
18,18,1,101,1,202.2726400000
18,18,1,101,2,178.6694400000
18,18,1,101,3,277.3966505600
18,18,1,102,1,216.9386521600
18,18,1,102,2,223.5859308800
18,18,1,102,3,309.9157696000
18,18,1,103,1,88.7658521600
18,18,1,103,2,166.4400272000
18,18,1,103,3,318.2778576000
18,18,1,104,1,77.0547417600
18,18,1,104,2,244.2951593600
18,18,1,104,3,320.0000000000
18,18,1,105,1,204.9889987200
18,18,1,105,2,240.7900419200
18,18,1,105,3,320.0000000000
18,18,1,106,1,232.3487241600
18,18,1,106,2,182.4065065600
18,18,1,106,3,314.4320000000
18,18,1,107,1,285.8711648000
18,18,1,107,2,209.7313843200
18,18,1,107,3,318.8135049600
18,18,1,108,1,294.2368540800
18,18,1,108,2,233.1575974400
18,18,1,108,3,317.0718374400
18,18,1,109,1,282.6017280000
18,18,1,109,2,284.3397206400
18,18,1,109,3,301.7385219200
18,18,1,110,1,262.4832649600
18,18,1,110,2,306.3426169600
18,18,1,110,3,311.3567459200
18,18,1,111,1,246.1514195200
18,18,1,111,2,316.2726400000
18,18,1,111,3,48.8161931075
18,18,1,112,1,273.0620096000
18,18,1,112,2,317.7688950400
18,18,1,112,3,299.7340691200
18,18,1,113,1,260.7947497600
18,18,1,113,2,316.5947660800
18,18,1,113,3,293.1239049600
18,18,1,114,1,227.2663040000
18,18,1,114,2,314.6370169600
18,18,1,114,3,312.7923200000
18,18,1,115,1,177.0219388800
18,18,1,115,2,289.7167008000
18,18,1,115,3,298.5988339200
18,18,1,116,1,216.7616441600
18,18,1,116,2,260.8340176000
18,18,1,116,3,314.7190236800
18,18,1,117,1,220.9519078400
18,18,1,117,2,197.9081814400
18,18,1,117,3,317.9303049600
18,18,1,118,1,197.1523689600
18,18,1,118,2,188.2443932800
18,18,1,118,3,313.0593625600
18,18,1,119,1,227.8377004800
18,18,1,119,2,224.4192645432
18,18,1,119,3,309.6012800000
18,18,1,120,1,270.7687702400
18,18,1,120,2,243.7559104000
18,18,1,120,3,308.8223459200
18,18,1,121,1,239.5041411200
18,18,1,121,2,258.3915606400
18,18,1,121,3,310.0407321600
18,18,1,122,1,224.7370195200
18,18,1,122,2,304.6009491200
18,18,1,122,3,302.0626441600
18,18,1,123,1,179.9240678400
18,18,1,123,2,316.1730169600
18,18,1,123,3,304.5814236800
18,18,1,124,1,143.1736406400
18,18,1,124,2,209.0573235200
18,18,1,124,3,316.7991321600
18,18,1,125,1,155.6064000000
18,18,1,125,2,218.6699520000
18,18,1,125,3,316.1811200000
18,18,1,126,1,125.9910726400
18,18,1,126,2,297.9232540800
18,18,1,126,3,318.3624678400
18,18,1,127,1,175.9064950400
18,18,1,127,2,298.4816812800
18,18,1,127,3,304.0464272000
18,18,1,128,1,184.6227526400
18,18,1,128,2,303.4255187200
18,18,1,128,3,294.3344812800
18,18,1,129,1,204.9851305600
18,18,1,129,2,295.1272134400
18,18,1,129,3,317.2469152000
18,18,1,130,1,213.9624134400
18,18,1,130,2,302.7123200000
18,18,1,130,3,318.3712000000
18,18,1,131,1,202.5759673600
18,18,1,131,2,290.1670617600
18,18,1,131,3,318.2017084800
18,18,1,132,1,0.0000000000
18,18,1,132,2,302.7577491200
18,18,1,132,3,318.8603660800
18,18,1,133,1,241.6241494400
18,18,1,133,2,316.1209491200
18,18,1,133,3,299.3251795200
18,18,1,134,1,189.2606697600
18,18,1,134,2,313.6334102400
18,18,1,134,3,284.0255782400
18,18,1,135,1,179.1343728000
18,18,1,135,2,299.7209600000
18,18,1,135,3,300.9036800000
18,18,1,136,1,190.8991564800
18,18,1,136,2,290.7717859200
18,18,1,136,3,0.0000000000
18,18,1,137,1,156.6478102400
18,18,1,137,2,279.9781516800
18,18,1,137,3,286.3423782400
18,18,1,138,1,150.9083734400
18,18,1,138,2,259.6190720000
18,18,1,138,3,247.7892556800
18,18,1,139,1,185.8799945600
18,18,1,139,2,259.4203769600
18,18,1,139,3,236.2139366400
18,18,1,140,1,222.8800441600
18,18,1,140,2,255.5878400000
18,18,1,140,3,253.9307388800
18,18,1,141,1,282.1407241600
18,18,1,141,2,250.4830265600
18,18,1,141,3,235.5427363200
18,18,1,142,1,193.7509532800
18,18,1,142,2,276.3447974400
18,18,1,142,3,234.1635036800
18,18,1,143,1,212.1232640000
18,18,1,143,2,279.4277120000
18,18,1,143,3,206.8795878400
18,18,1,144,1,179.0554035200
18,18,1,144,2,260.9439673600
18,18,1,144,3,225.4214508800
18,18,1,145,1,147.7834848000
18,18,1,145,2,278.3474550400
18,18,1,145,3,220.3608080000
18,18,1,146,1,144.7234169600
18,18,1,146,2,317.2163254400
18,18,1,146,3,196.2605340800
18,18,1,147,1,133.5492339200
18,18,1,147,2,310.1149289600
18,18,1,147,3,170.2996611200
18,18,1,148,1,116.3445369600
18,18,1,148,2,264.9649897600
18,18,1,148,3,160.9615187200
18,18,1,149,1,151.8693334400
18,18,1,149,2,230.0705705600
18,18,1,149,3,139.0177065600
18,18,1,150,1,171.1203308800
18,18,1,150,2,0.0000000000
18,18,1,150,3,172.6884880000
18,18,1,151,1,155.0684204800
18,18,1,151,2,150.0439865600
18,18,1,151,3,151.2581424000
18,18,1,152,1,264.8786006400
18,18,1,152,2,171.7704678400
18,18,1,152,3,210.5402576000
18,18,1,153,1,199.3612150400
18,18,1,153,2,101.9667958400
18,18,1,153,3,221.3252339200
18,18,1,154,1,206.9210684800
18,18,1,154,2,34.4230400000
18,18,1,154,3,206.3923625600
18,18,1,155,1,247.7421340800
18,18,1,155,2,109.3397910400
18,18,1,155,3,185.1459254400
18,18,1,156,1,227.2968960000
18,18,1,156,2,176.7949017600
18,18,1,156,3,247.5379417600
18,18,1,157,1,225.0475788800
18,18,1,157,2,203.2603987200
18,18,1,157,3,287.5282659200
18,18,1,158,1,202.9804041600
18,18,1,158,2,248.9987036800
18,18,1,158,3,269.9598534400
18,18,1,159,1,189.0874880000
18,18,1,159,2,284.5282060800
18,18,1,159,3,255.7036800000
18,18,1,160,1,155.9370848000
18,18,1,160,2,294.1197017600
18,18,1,160,3,241.5470643200
18,18,1,161,1,184.3068745600
18,18,1,161,2,273.7688297600
18,18,1,161,3,215.4246073600
18,18,1,162,1,144.1410169600
18,18,1,162,2,263.3471564800
18,18,1,162,3,218.3386249600
18,18,1,163,1,168.1765334400
18,18,1,163,2,266.5076905600
18,18,1,163,3,218.5667689600
18,18,1,164,1,128.4754441600
18,18,1,164,2,229.6317395200
18,18,1,164,3,220.6176425600
18,18,1,165,1,161.9782508800
18,18,1,165,2,234.8894156800
18,18,1,165,3,183.2013017600
18,18,1,166,1,119.1384297600
18,18,1,166,2,281.0098115200
18,18,1,166,3,193.2058041600
18,18,1,167,1,153.7061964800
18,18,1,167,2,291.4786060800
18,18,1,167,3,186.3673926400
18,18,1,168,1,150.4715734400
18,18,1,168,2,307.6851200000
18,18,1,168,3,242.4181587200
24,24,1,1,1,274.7112569600
24,24,1,1,2,288.1329897600
24,24,1,1,3,291.9969411200
24,24,1,2,1,278.1726454400
24,24,1,2,2,256.6323635200
24,24,1,2,3,236.3516096000
24,24,1,3,1,307.4868067200
24,24,1,3,2,290.0178441600
24,24,1,3,3,211.4217219200
24,24,1,4,1,317.9810710400
24,24,1,4,2,307.7172067200
24,24,1,4,3,234.9308963200
24,24,1,5,1,251.4490140800
24,24,1,5,2,315.0000550400
24,24,1,5,3,260.3836160000
24,24,1,6,1,269.0638934400
24,24,1,6,2,285.0779552000
24,24,1,6,3,253.4359648000
24,24,1,7,1,279.2034928000
24,24,1,7,2,304.9126400000
24,24,1,7,3,182.1154710400
24,24,1,8,1,294.7367049600
24,24,1,8,2,157.5263459200
24,24,1,8,3,214.3253696000
24,24,1,9,1,275.4337843200
24,24,1,9,2,249.1793356800
24,24,1,9,3,275.2688595200
24,24,1,10,1,296.3963660800
24,24,1,10,2,303.4801897600
24,24,1,10,3,278.1071360000
24,24,1,11,1,314.5702400000
24,24,1,11,2,306.1278374400
24,24,1,11,3,270.1561926400
24,24,1,12,1,318.0090576000
24,24,1,12,2,313.1417600000
24,24,1,12,3,267.3603254400
24,24,1,13,1,310.5562035200
24,24,1,13,2,302.8749017600
24,24,1,13,3,287.9130902400
24,24,1,14,1,245.9854969600
24,24,1,14,2,293.9405475200
24,24,1,14,3,294.9007187200
24,24,1,15,1,265.3026928000
24,24,1,15,2,292.1855574400
24,24,1,15,3,271.7899945600
24,24,1,16,1,251.2399785600
24,24,1,16,2,294.7796611200
24,24,1,16,3,267.0383296000
24,24,1,17,1,212.3965180800
24,24,1,17,2,262.6953110400
24,24,1,17,3,286.5073030400
24,24,1,18,1,181.9871459200
24,24,1,18,2,217.3016080000
24,24,1,18,3,209.1610249600
24,24,1,19,1,187.2799673600
24,24,1,19,2,209.2170240000
24,24,1,19,3,164.3521065600
24,24,1,20,1,228.7087945600
24,24,1,20,2,227.1117884800
24,24,1,20,3,148.6126643200
24,24,1,21,1,195.7259520000
24,24,1,21,2,257.2292339200
24,24,1,21,3,188.0473600000
24,24,1,22,1,262.1926835200
24,24,1,22,2,276.6825004800
24,24,1,22,3,158.1581017600
24,24,1,23,1,293.0179036800
24,24,1,23,2,244.7099660800
24,24,1,23,3,172.0369897600
24,24,1,24,1,266.5906764800
24,24,1,24,2,238.2998185600
24,24,1,24,3,189.2710400000
24,24,1,25,1,280.0438236800
24,24,1,25,2,0.0000000000
24,24,1,25,3,172.9846236800
24,24,1,26,1,264.7112387200
24,24,1,26,2,239.9500582400
24,24,1,26,3,169.7370035200
24,24,1,27,1,274.2086291200
24,24,1,27,2,224.2703619200
24,24,1,27,3,145.7697625600
24,24,1,28,1,300.1686780800
24,24,1,28,2,250.2317126400
24,24,1,28,3,189.6962169600
24,24,1,29,1,170.6226134400
24,24,1,29,2,293.5539200000
24,24,1,29,3,228.5613654400
24,24,1,30,1,107.5145545600
24,24,1,30,2,0.0000000000
24,24,1,30,3,175.6202304000
24,24,1,31,1,137.3101558400
24,24,1,31,2,274.2871648000
24,24,1,31,3,177.5154982400
24,24,1,32,1,224.9755334400
24,24,1,32,2,278.5359404800
24,24,1,32,3,185.9836963200
24,24,1,33,1,218.7534320000
24,24,1,33,2,272.9206454400
24,24,1,33,3,242.3559376000
24,24,1,34,1,294.8172800000
24,24,1,34,2,294.3833600000
24,24,1,34,3,60.5169065600
24,24,1,35,1,264.3052908800
24,24,1,35,2,0.0000000000
24,24,1,35,3,253.0040188800
24,24,1,36,1,240.0537600000
24,24,1,36,2,294.2056134400
24,24,1,36,3,202.5552272000
24,24,1,37,1,260.3078291200
24,24,1,37,2,304.8079187200
24,24,1,37,3,205.0233273600
24,24,1,38,1,212.2720758400
24,24,1,38,2,264.4309478400
24,24,1,38,3,187.9229180800
24,24,1,39,1,220.3423145600
24,24,1,39,2,229.2139945600
24,24,1,39,3,165.6236800000
24,24,1,40,1,180.5558236800
24,24,1,40,2,190.4739795200
24,24,1,40,3,181.4935865600
24,24,1,41,1,158.6516611200
24,24,1,41,2,176.7751593600
24,24,1,41,3,200.7404473600
24,24,1,42,1,87.2928540800
24,24,1,42,2,212.4276284800
24,24,1,42,3,173.8236745600
24,24,1,43,1,164.7717964800
24,24,1,43,2,218.3801059200
24,24,1,43,3,147.7148800000
24,24,1,44,1,176.3010134400
24,24,1,44,2,207.5854505600
